id,accid,cost,info,createdate
1690,9996265823,9000000,پرداخت شارژ ساختمان,2006-7-18
1691,9996265823,5000000,پرداخت شارژ ساختمان,2006-8-12
1692,9996265823,900000,پرداخت شارژ ساختمان,2006-9-17
1693,9996265823,100000,پرداخت شارژ ساختمان,2006-10-15
1694,9996265823,300000,پرداخت شارژ ساختمان,2006-11-17
1695,9996265823,6000000,پرداخت شارژ ساختمان,2006-12-18
1696,9996265823,6000000,پرداخت شارژ ساختمان,2007-1-12
1697,9996265823,400000,پرداخت شارژ ساختمان,2007-2-11
1698,9996265823,500000,پرداخت شارژ ساختمان,2007-3-13
1699,9996265823,600000,پرداخت شارژ ساختمان,2007-4-15
1700,9996265823,7000000,پرداخت شارژ ساختمان,2007-5-13
1701,9996265823,300000,پرداخت شارژ ساختمان,2007-6-18
1702,9996265823,100000,پرداخت شارژ ساختمان,2007-7-18
1703,9996265823,3000000,پرداخت شارژ ساختمان,2007-8-16
1704,9996265823,3000000,پرداخت شارژ ساختمان,2007-9-19
1705,9996265823,30000000,پرداخت شارژ ساختمان,2007-10-10
1706,9996265823,20000000,پرداخت شارژ ساختمان,2007-11-15
1707,9996265823,900000,پرداخت شارژ ساختمان,2007-12-13
1708,9996265823,900000,پرداخت شارژ ساختمان,2008-1-12
1709,9996265823,60000000,پرداخت شارژ ساختمان,2008-2-13
1710,9996265823,9000000,پرداخت شارژ ساختمان,2008-3-14
1711,9996265823,5000000,پرداخت شارژ ساختمان,2008-4-15
1712,9996265823,3000000,پرداخت شارژ ساختمان,2008-5-17
1713,9996265823,600000,پرداخت شارژ ساختمان,2008-6-13
1714,9996265823,8000000,پرداخت شارژ ساختمان,2008-7-19
1715,9996265823,30000000,پرداخت شارژ ساختمان,2008-8-15
1716,9996265823,80000000,پرداخت شارژ ساختمان,2008-9-15
1717,9996265823,8000000,پرداخت شارژ ساختمان,2008-10-17
1718,9996265823,80000000,پرداخت شارژ ساختمان,2008-11-20
1719,9996265823,600000,پرداخت شارژ ساختمان,2008-12-15
1720,9996265823,700000,پرداخت شارژ ساختمان,2009-1-10
1721,9996265823,30000000,پرداخت شارژ ساختمان,2009-2-13
1722,9996265823,200000,پرداخت شارژ ساختمان,2009-3-19
1723,9996265823,3000000,پرداخت شارژ ساختمان,2009-4-19
1724,9996265823,5000000,پرداخت شارژ ساختمان,2009-5-15
1725,9996265823,5000000,پرداخت شارژ ساختمان,2009-6-12
1726,9996265823,20000000,پرداخت شارژ ساختمان,2009-7-12
1727,9996265823,70000000,پرداخت شارژ ساختمان,2009-8-11
1728,9996265823,8000000,پرداخت شارژ ساختمان,2009-9-20
1729,9996265823,10000000,پرداخت شارژ ساختمان,2009-10-14
1730,9996265823,60000000,پرداخت شارژ ساختمان,2009-11-14
1731,9996265823,70000000,پرداخت شارژ ساختمان,2009-12-19
1732,9996265823,500000,پرداخت شارژ ساختمان,2010-1-10
1733,9996265823,300000,پرداخت شارژ ساختمان,2010-2-14
1734,9996265823,90000000,پرداخت شارژ ساختمان,2010-3-19
1735,9996265823,2000000,پرداخت شارژ ساختمان,2010-4-20
1736,9996265823,600000,پرداخت شارژ ساختمان,2010-5-15
1737,9996265823,100000,پرداخت شارژ ساختمان,2010-6-17
1738,9996265823,700000,پرداخت شارژ ساختمان,2010-7-17
1739,9996265823,2000000,پرداخت شارژ ساختمان,2010-8-20
1740,9996265823,400000,پرداخت شارژ ساختمان,2010-9-14
1741,9996265823,10000000,پرداخت شارژ ساختمان,2010-10-20
1742,9996265823,3000000,پرداخت شارژ ساختمان,2010-11-14
1743,9996265823,50000000,پرداخت شارژ ساختمان,2010-12-15
1744,9996265823,90000000,پرداخت شارژ ساختمان,2011-1-19
1745,9996265823,4000000,پرداخت شارژ ساختمان,2011-2-18
1746,9996265823,100000,پرداخت شارژ ساختمان,2011-3-10
1747,9996265823,700000,پرداخت شارژ ساختمان,2011-4-16
1748,9996265823,5000000,پرداخت شارژ ساختمان,2011-5-16
1749,9996265823,900000,پرداخت شارژ ساختمان,2011-6-11
1750,9996265823,100000,پرداخت شارژ ساختمان,2011-7-19
1751,9996265823,8000000,پرداخت شارژ ساختمان,2011-8-16
1752,9996265823,1000000,پرداخت شارژ ساختمان,2011-9-20
1753,9996265823,900000,پرداخت شارژ ساختمان,2011-10-14
1754,9996265823,200000,پرداخت شارژ ساختمان,2011-11-16
1755,9996265823,600000,پرداخت شارژ ساختمان,2011-12-11
1756,9996265823,20000000,پرداخت شارژ ساختمان,2012-1-12
1757,9996265823,3000000,پرداخت شارژ ساختمان,2012-2-19
1758,9996265823,800000,پرداخت شارژ ساختمان,2012-3-18
1759,9996265823,600000,پرداخت شارژ ساختمان,2012-4-20
1760,9996265823,300000,پرداخت شارژ ساختمان,2012-5-16
1761,9996265823,400000,پرداخت شارژ ساختمان,2012-6-15
1762,9996265823,500000,پرداخت شارژ ساختمان,2012-7-18
1763,9996265823,8000000,پرداخت شارژ ساختمان,2012-8-11
1764,9996265823,5000000,پرداخت شارژ ساختمان,2012-9-13
1765,9996265823,80000000,پرداخت شارژ ساختمان,2012-10-13
1766,9996265823,50000000,پرداخت شارژ ساختمان,2012-11-13
1767,9996265823,70000000,پرداخت شارژ ساختمان,2012-12-13
1768,9996265823,300000,پرداخت شارژ ساختمان,2013-1-11
1769,9996265823,90000000,پرداخت شارژ ساختمان,2013-2-19
1770,9996265823,90000000,پرداخت شارژ ساختمان,2013-3-12
1771,9996265823,10000000,پرداخت شارژ ساختمان,2013-4-16
1772,9996265823,20000000,پرداخت شارژ ساختمان,2013-5-20
1773,9996265823,80000000,پرداخت شارژ ساختمان,2013-6-20
1774,9996265823,100000,پرداخت شارژ ساختمان,2013-7-15
1775,9996265823,500000,پرداخت شارژ ساختمان,2013-8-17
1776,9996265823,90000000,پرداخت شارژ ساختمان,2013-9-17
1777,9996265823,2000000,پرداخت شارژ ساختمان,2013-10-13
1778,9996265823,7000000,پرداخت شارژ ساختمان,2013-11-18
1779,9996265823,90000000,پرداخت شارژ ساختمان,2013-12-16
1780,9996265823,2000000,پرداخت شارژ ساختمان,2014-1-15
1781,9996265823,2000000,پرداخت شارژ ساختمان,2014-2-19
1782,9996265823,30000000,پرداخت شارژ ساختمان,2014-3-15
1783,9996265823,70000000,پرداخت شارژ ساختمان,2014-4-11
1784,9996265823,600000,پرداخت شارژ ساختمان,2014-5-15
1785,9996265823,4000000,پرداخت شارژ ساختمان,2014-6-10
1786,9996265823,5000000,پرداخت شارژ ساختمان,2014-7-14
1787,9996265823,8000000,پرداخت شارژ ساختمان,2014-8-20
1788,9996265823,500000,پرداخت شارژ ساختمان,2014-9-14
1789,9996265823,200000,پرداخت شارژ ساختمان,2014-10-10
1790,9996265823,100000,پرداخت شارژ ساختمان,2014-11-19
1791,9996265823,1000000,پرداخت شارژ ساختمان,2014-12-16
1792,9996265823,9000000,پرداخت شارژ ساختمان,2015-1-16
1793,9996265823,10000000,پرداخت شارژ ساختمان,2015-2-17
1794,9996265823,100000,پرداخت شارژ ساختمان,2015-3-12
1795,9996265823,400000,پرداخت شارژ ساختمان,2015-4-15
1796,9996265823,90000000,پرداخت شارژ ساختمان,2015-5-19
1797,9996265823,6000000,پرداخت شارژ ساختمان,2015-6-10
1798,9996265823,3000000,پرداخت شارژ ساختمان,2015-7-11
1799,9996265823,50000000,پرداخت شارژ ساختمان,2015-8-16
1800,9996265823,10000000,پرداخت شارژ ساختمان,2015-9-12
1801,9996265823,8000000,پرداخت شارژ ساختمان,2015-10-11
1802,9996265823,5000000,پرداخت شارژ ساختمان,2015-11-19
1803,9996265823,400000,پرداخت شارژ ساختمان,2015-12-12
1804,9996265823,100000,پرداخت شارژ ساختمان,2016-1-19
1805,9996265823,9000000,پرداخت شارژ ساختمان,2016-2-17
1806,9996265823,70000000,پرداخت شارژ ساختمان,2016-3-17
1807,9996265823,7000000,پرداخت شارژ ساختمان,2016-4-15
1808,9996265823,5000000,پرداخت شارژ ساختمان,2016-5-18
1809,9996265823,3000000,پرداخت شارژ ساختمان,2016-6-10
1810,9996265823,100000,پرداخت شارژ ساختمان,2016-7-19
1811,9996265823,5000000,پرداخت شارژ ساختمان,2016-8-13
1812,9996265823,20000000,پرداخت شارژ ساختمان,2016-9-15
1813,9996265823,100000,پرداخت شارژ ساختمان,2016-10-20
1814,9996265823,400000,پرداخت شارژ ساختمان,2016-11-17
1815,9996265823,6000000,پرداخت شارژ ساختمان,2016-12-17
1816,9996265823,1000000,پرداخت شارژ ساختمان,2017-1-13
1817,9996265823,2000000,پرداخت شارژ ساختمان,2017-2-17
1818,9996265823,5000000,پرداخت شارژ ساختمان,2017-3-15
1819,9996265823,90000000,پرداخت شارژ ساختمان,2017-4-12
1820,9996265823,8000000,پرداخت شارژ ساختمان,2017-5-15
1821,9996265823,900000,پرداخت شارژ ساختمان,2017-6-10
1822,9996265823,80000000,پرداخت شارژ ساختمان,2017-7-20
1823,9996265823,400000,پرداخت شارژ ساختمان,2017-8-17
1824,9996265823,600000,پرداخت شارژ ساختمان,2017-9-18
1825,9996265823,7000000,پرداخت شارژ ساختمان,2017-10-14
1826,9996265823,2000000,پرداخت شارژ ساختمان,2017-11-13
1827,9996265823,20000000,پرداخت شارژ ساختمان,2017-12-19
1828,9996265823,100000,پرداخت شارژ ساختمان,2018-1-10
1829,9996265823,3000000,پرداخت شارژ ساختمان,2018-2-12
1830,9996265823,9000000,پرداخت شارژ ساختمان,2018-3-13
1831,9996265823,70000000,پرداخت شارژ ساختمان,2018-4-20
1832,9996265823,600000,پرداخت شارژ ساختمان,2018-5-10
1833,9996265823,10000000,پرداخت شارژ ساختمان,2018-6-18
1834,9996265823,600000,پرداخت شارژ ساختمان,2018-7-17
1835,9996265823,20000000,پرداخت شارژ ساختمان,2018-8-14
1836,9996265823,100000,پرداخت شارژ ساختمان,2018-9-13
1837,9996265823,700000,پرداخت شارژ ساختمان,2018-10-17
1838,9996265823,50000000,پرداخت شارژ ساختمان,2018-11-17
1839,9996265823,7000000,پرداخت شارژ ساختمان,2018-12-11
1840,9996265823,900000,پرداخت شارژ ساختمان,2019-1-13
1841,9996265823,20000000,پرداخت شارژ ساختمان,2019-2-10
1842,9996265823,60000000,پرداخت شارژ ساختمان,2019-3-13
1843,9996265823,300000,پرداخت شارژ ساختمان,2019-4-14
1844,9996265823,7000000,پرداخت شارژ ساختمان,2019-5-18
1845,9996265823,50000000,پرداخت شارژ ساختمان,2019-6-18
1846,9996265823,90000000,پرداخت شارژ ساختمان,2019-7-11
1847,9996265823,90000000,پرداخت شارژ ساختمان,2019-8-20
1848,9996265823,10000000,پرداخت شارژ ساختمان,2019-9-13
1849,9996265823,4000000,پرداخت شارژ ساختمان,2019-10-15
1850,9996265823,30000000,پرداخت شارژ ساختمان,2019-11-10
1851,9996265823,4000000,پرداخت شارژ ساختمان,2019-12-14
1852,9996265823,1000000,پرداخت شارژ ساختمان,2020-1-19
1853,9996265823,600000,پرداخت شارژ ساختمان,2020-2-16
1854,9996265823,6000000,پرداخت شارژ ساختمان,2020-3-19
1855,9996265823,600000,پرداخت شارژ ساختمان,2020-4-14
1856,9996265823,1000000,پرداخت شارژ ساختمان,2020-5-12
1857,9996265823,1000000,پرداخت شارژ ساختمان,2020-6-16
1858,9996265823,9000000,پرداخت شارژ ساختمان,2020-7-17
1859,9996265823,20000000,پرداخت شارژ ساختمان,2020-8-11
1860,9996265823,50000000,پرداخت شارژ ساختمان,2020-9-16
1861,9996265823,300000,پرداخت شارژ ساختمان,2020-10-14
1862,9996265823,10000000,پرداخت شارژ ساختمان,2020-11-13
1863,9996265823,20000000,پرداخت شارژ ساختمان,2020-12-19
1864,9996265823,1000000,پرداخت شارژ ساختمان,2021-1-18
1865,9996265823,100000,پرداخت شارژ ساختمان,2021-2-10
1866,9996265823,90000000,پرداخت شارژ ساختمان,2021-3-19
1867,9996265823,2000000,پرداخت شارژ ساختمان,2021-4-18
1868,9996265823,1000000,پرداخت شارژ ساختمان,2021-5-16
1869,9996265823,400000,پرداخت شارژ ساختمان,2021-6-14
1870,9996265823,800000,پرداخت شارژ ساختمان,2021-7-18
1871,9996265823,30000000,پرداخت شارژ ساختمان,2021-8-20
1872,9996265823,60000000,پرداخت شارژ ساختمان,2021-9-19
1873,9996265823,3000000,پرداخت شارژ ساختمان,2021-10-17
1874,9996265823,900000,پرداخت شارژ ساختمان,2021-11-18
1875,9996265823,300000,پرداخت شارژ ساختمان,2021-12-12
1876,9996265823,6000000,پرداخت شارژ ساختمان,2022-1-13
1877,9279243045,100000,پرداخت شارژ ساختمان,2018-8-18
1878,9279243045,70000000,پرداخت شارژ ساختمان,2018-9-17
1879,9279243045,70000000,پرداخت شارژ ساختمان,2018-10-19
1880,9279243045,1000000,پرداخت شارژ ساختمان,2018-11-19
1881,9279243045,3000000,پرداخت شارژ ساختمان,2018-12-13
1882,9279243045,60000000,پرداخت شارژ ساختمان,2019-1-11
1883,9279243045,200000,پرداخت شارژ ساختمان,2019-2-12
1884,9279243045,90000000,پرداخت شارژ ساختمان,2019-3-11
1885,9279243045,100000,پرداخت شارژ ساختمان,2019-4-12
1886,9279243045,60000000,پرداخت شارژ ساختمان,2019-5-14
1887,9279243045,60000000,پرداخت شارژ ساختمان,2019-6-10
1888,9279243045,3000000,پرداخت شارژ ساختمان,2019-7-15
1889,9279243045,600000,پرداخت شارژ ساختمان,2019-8-18
1890,9279243045,40000000,پرداخت شارژ ساختمان,2019-9-16
1891,9279243045,300000,پرداخت شارژ ساختمان,2019-10-20
1892,9279243045,5000000,پرداخت شارژ ساختمان,2019-11-17
1893,9279243045,20000000,پرداخت شارژ ساختمان,2019-12-12
1894,9279243045,2000000,پرداخت شارژ ساختمان,2020-1-16
1895,9279243045,3000000,پرداخت شارژ ساختمان,2020-2-12
1896,9279243045,4000000,پرداخت شارژ ساختمان,2020-3-17
1897,9279243045,400000,پرداخت شارژ ساختمان,2020-4-16
1898,9279243045,80000000,پرداخت شارژ ساختمان,2020-5-19
1899,9279243045,300000,پرداخت شارژ ساختمان,2020-6-15
1900,9279243045,1000000,پرداخت شارژ ساختمان,2020-7-15
1901,9279243045,60000000,پرداخت شارژ ساختمان,2020-8-18
1902,9279243045,900000,پرداخت شارژ ساختمان,2020-9-19
1903,9279243045,60000000,پرداخت شارژ ساختمان,2020-10-19
1904,9279243045,20000000,پرداخت شارژ ساختمان,2020-11-10
1905,9279243045,30000000,پرداخت شارژ ساختمان,2020-12-13
1906,9279243045,30000000,پرداخت شارژ ساختمان,2021-1-19
1907,9279243045,90000000,پرداخت شارژ ساختمان,2021-2-10
1908,9279243045,7000000,پرداخت شارژ ساختمان,2021-3-19
1909,9279243045,3000000,پرداخت شارژ ساختمان,2021-4-17
1910,9279243045,3000000,پرداخت شارژ ساختمان,2021-5-11
1911,9279243045,100000,پرداخت شارژ ساختمان,2021-6-17
1912,9279243045,10000000,پرداخت شارژ ساختمان,2021-7-18
1913,9279243045,200000,پرداخت شارژ ساختمان,2021-8-10
1914,9279243045,50000000,پرداخت شارژ ساختمان,2021-9-13
1915,9279243045,300000,پرداخت شارژ ساختمان,2021-10-11
1916,9279243045,2000000,پرداخت شارژ ساختمان,2021-11-11
1917,9279243045,100000,پرداخت شارژ ساختمان,2021-12-20
1918,9279243045,9000000,پرداخت شارژ ساختمان,2022-1-15
1919,9667134491,900000,پرداخت شارژ ساختمان,2004-5-20
1920,9667134491,1000000,پرداخت شارژ ساختمان,2004-6-13
1921,9667134491,600000,پرداخت شارژ ساختمان,2004-7-15
1922,9667134491,3000000,پرداخت شارژ ساختمان,2004-8-13
1923,9667134491,300000,پرداخت شارژ ساختمان,2004-9-11
1924,9667134491,7000000,پرداخت شارژ ساختمان,2004-10-11
1925,9667134491,80000000,پرداخت شارژ ساختمان,2004-11-10
1926,9667134491,5000000,پرداخت شارژ ساختمان,2004-12-20
1927,9667134491,100000,پرداخت شارژ ساختمان,2005-1-10
1928,9667134491,20000000,پرداخت شارژ ساختمان,2005-2-16
1929,9667134491,60000000,پرداخت شارژ ساختمان,2005-3-17
1930,9667134491,9000000,پرداخت شارژ ساختمان,2005-4-16
1931,9667134491,3000000,پرداخت شارژ ساختمان,2005-5-14
1932,9667134491,30000000,پرداخت شارژ ساختمان,2005-6-13
1933,9667134491,1000000,پرداخت شارژ ساختمان,2005-7-17
1934,9667134491,6000000,پرداخت شارژ ساختمان,2005-8-11
1935,9667134491,40000000,پرداخت شارژ ساختمان,2005-9-16
1936,9667134491,10000000,پرداخت شارژ ساختمان,2005-10-10
1937,9667134491,10000000,پرداخت شارژ ساختمان,2005-11-19
1938,9667134491,600000,پرداخت شارژ ساختمان,2005-12-20
1939,9667134491,600000,پرداخت شارژ ساختمان,2006-1-16
1940,9667134491,40000000,پرداخت شارژ ساختمان,2006-2-19
1941,9667134491,800000,پرداخت شارژ ساختمان,2006-3-10
1942,9667134491,80000000,پرداخت شارژ ساختمان,2006-4-13
1943,9667134491,600000,پرداخت شارژ ساختمان,2006-5-17
1944,9667134491,1000000,پرداخت شارژ ساختمان,2006-6-14
1945,9667134491,4000000,پرداخت شارژ ساختمان,2006-7-14
1946,9667134491,900000,پرداخت شارژ ساختمان,2006-8-17
1947,9667134491,700000,پرداخت شارژ ساختمان,2006-9-13
1948,9667134491,2000000,پرداخت شارژ ساختمان,2006-10-10
1949,9667134491,900000,پرداخت شارژ ساختمان,2006-11-19
1950,9667134491,3000000,پرداخت شارژ ساختمان,2006-12-19
1951,9667134491,2000000,پرداخت شارژ ساختمان,2007-1-15
1952,9667134491,200000,پرداخت شارژ ساختمان,2007-2-19
1953,9667134491,50000000,پرداخت شارژ ساختمان,2007-3-10
1954,9667134491,2000000,پرداخت شارژ ساختمان,2007-4-13
1955,9667134491,700000,پرداخت شارژ ساختمان,2007-5-16
1956,9667134491,9000000,پرداخت شارژ ساختمان,2007-6-19
1957,9667134491,70000000,پرداخت شارژ ساختمان,2007-7-12
1958,9667134491,500000,پرداخت شارژ ساختمان,2007-8-16
1959,9667134491,800000,پرداخت شارژ ساختمان,2007-9-11
1960,9667134491,1000000,پرداخت شارژ ساختمان,2007-10-11
1961,9667134491,6000000,پرداخت شارژ ساختمان,2007-11-20
1962,9667134491,400000,پرداخت شارژ ساختمان,2007-12-14
1963,9667134491,1000000,پرداخت شارژ ساختمان,2008-1-12
1964,9667134491,9000000,پرداخت شارژ ساختمان,2008-2-12
1965,9667134491,4000000,پرداخت شارژ ساختمان,2008-3-19
1966,9667134491,3000000,پرداخت شارژ ساختمان,2008-4-13
1967,9667134491,3000000,پرداخت شارژ ساختمان,2008-5-18
1968,9667134491,800000,پرداخت شارژ ساختمان,2008-6-17
1969,9667134491,40000000,پرداخت شارژ ساختمان,2008-7-10
1970,9667134491,100000,پرداخت شارژ ساختمان,2008-8-11
1971,9667134491,50000000,پرداخت شارژ ساختمان,2008-9-10
1972,9667134491,60000000,پرداخت شارژ ساختمان,2008-10-17
1973,9667134491,70000000,پرداخت شارژ ساختمان,2008-11-16
1974,9667134491,50000000,پرداخت شارژ ساختمان,2008-12-13
1975,9667134491,3000000,پرداخت شارژ ساختمان,2009-1-17
1976,9667134491,700000,پرداخت شارژ ساختمان,2009-2-12
1977,9667134491,200000,پرداخت شارژ ساختمان,2009-3-10
1978,9667134491,50000000,پرداخت شارژ ساختمان,2009-4-16
1979,9667134491,60000000,پرداخت شارژ ساختمان,2009-5-20
1980,9667134491,5000000,پرداخت شارژ ساختمان,2009-6-18
1981,9667134491,80000000,پرداخت شارژ ساختمان,2009-7-15
1982,9667134491,300000,پرداخت شارژ ساختمان,2009-8-20
1983,9667134491,50000000,پرداخت شارژ ساختمان,2009-9-13
1984,9667134491,10000000,پرداخت شارژ ساختمان,2009-10-20
1985,9667134491,300000,پرداخت شارژ ساختمان,2009-11-11
1986,9667134491,8000000,پرداخت شارژ ساختمان,2009-12-16
1987,9667134491,90000000,پرداخت شارژ ساختمان,2010-1-13
1988,9667134491,60000000,پرداخت شارژ ساختمان,2010-2-15
1989,9667134491,10000000,پرداخت شارژ ساختمان,2010-3-18
1990,9667134491,8000000,پرداخت شارژ ساختمان,2010-4-12
1991,9667134491,90000000,پرداخت شارژ ساختمان,2010-5-19
1992,9667134491,100000,پرداخت شارژ ساختمان,2010-6-20
1993,9667134491,100000,پرداخت شارژ ساختمان,2010-7-13
1994,9667134491,3000000,پرداخت شارژ ساختمان,2010-8-10
1995,9667134491,60000000,پرداخت شارژ ساختمان,2010-9-13
1996,9667134491,10000000,پرداخت شارژ ساختمان,2010-10-10
1997,9667134491,50000000,پرداخت شارژ ساختمان,2010-11-18
1998,9667134491,300000,پرداخت شارژ ساختمان,2010-12-12
1999,9667134491,5000000,پرداخت شارژ ساختمان,2011-1-12
2000,9667134491,20000000,پرداخت شارژ ساختمان,2011-2-11
2001,9667134491,40000000,پرداخت شارژ ساختمان,2011-3-20
2002,9667134491,60000000,پرداخت شارژ ساختمان,2011-4-11
2003,9667134491,60000000,پرداخت شارژ ساختمان,2011-5-11
2004,9667134491,90000000,پرداخت شارژ ساختمان,2011-6-13
2005,9667134491,900000,پرداخت شارژ ساختمان,2011-7-12
2006,9667134491,1000000,پرداخت شارژ ساختمان,2011-8-14
2007,9667134491,700000,پرداخت شارژ ساختمان,2011-9-18
2008,9667134491,8000000,پرداخت شارژ ساختمان,2011-10-15
2009,9667134491,400000,پرداخت شارژ ساختمان,2011-11-18
2010,9667134491,5000000,پرداخت شارژ ساختمان,2011-12-12
2011,9667134491,2000000,پرداخت شارژ ساختمان,2012-1-13
2012,9667134491,600000,پرداخت شارژ ساختمان,2012-2-18
2013,9667134491,30000000,پرداخت شارژ ساختمان,2012-3-10
2014,9667134491,400000,پرداخت شارژ ساختمان,2012-4-17
2015,9667134491,300000,پرداخت شارژ ساختمان,2012-5-10
2016,9667134491,700000,پرداخت شارژ ساختمان,2012-6-10
2017,9667134491,30000000,پرداخت شارژ ساختمان,2012-7-12
2018,9667134491,7000000,پرداخت شارژ ساختمان,2012-8-10
2019,9667134491,7000000,پرداخت شارژ ساختمان,2012-9-12
2020,9667134491,30000000,پرداخت شارژ ساختمان,2012-10-14
2021,9667134491,10000000,پرداخت شارژ ساختمان,2012-11-17
2022,9667134491,900000,پرداخت شارژ ساختمان,2012-12-14
2023,9667134491,80000000,پرداخت شارژ ساختمان,2013-1-16
2024,9667134491,600000,پرداخت شارژ ساختمان,2013-2-18
2025,9667134491,2000000,پرداخت شارژ ساختمان,2013-3-18
2026,9667134491,900000,پرداخت شارژ ساختمان,2013-4-11
2027,9667134491,3000000,پرداخت شارژ ساختمان,2013-5-18
2028,9667134491,5000000,پرداخت شارژ ساختمان,2013-6-14
2029,9667134491,900000,پرداخت شارژ ساختمان,2013-7-13
2030,9667134491,9000000,پرداخت شارژ ساختمان,2013-8-13
2031,9667134491,90000000,پرداخت شارژ ساختمان,2013-9-20
2032,9667134491,900000,پرداخت شارژ ساختمان,2013-10-13
2033,9667134491,60000000,پرداخت شارژ ساختمان,2013-11-18
2034,9667134491,90000000,پرداخت شارژ ساختمان,2013-12-13
2035,9667134491,5000000,پرداخت شارژ ساختمان,2014-1-17
2036,9667134491,30000000,پرداخت شارژ ساختمان,2014-2-12
2037,9667134491,200000,پرداخت شارژ ساختمان,2014-3-18
2038,9667134491,100000,پرداخت شارژ ساختمان,2014-4-14
2039,9667134491,50000000,پرداخت شارژ ساختمان,2014-5-15
2040,9667134491,90000000,پرداخت شارژ ساختمان,2014-6-20
2041,9667134491,50000000,پرداخت شارژ ساختمان,2014-7-17
2042,9667134491,90000000,پرداخت شارژ ساختمان,2014-8-20
2043,9667134491,40000000,پرداخت شارژ ساختمان,2014-9-13
2044,9667134491,5000000,پرداخت شارژ ساختمان,2014-10-13
2045,9667134491,3000000,پرداخت شارژ ساختمان,2014-11-10
2046,9667134491,90000000,پرداخت شارژ ساختمان,2014-12-18
2047,9667134491,10000000,پرداخت شارژ ساختمان,2015-1-12
2048,9667134491,60000000,پرداخت شارژ ساختمان,2015-2-13
2049,9667134491,60000000,پرداخت شارژ ساختمان,2015-3-18
2050,9667134491,60000000,پرداخت شارژ ساختمان,2015-4-18
2051,9667134491,500000,پرداخت شارژ ساختمان,2015-5-19
2052,9667134491,10000000,پرداخت شارژ ساختمان,2015-6-12
2053,9667134491,6000000,پرداخت شارژ ساختمان,2015-7-20
2054,9667134491,1000000,پرداخت شارژ ساختمان,2015-8-19
2055,9667134491,40000000,پرداخت شارژ ساختمان,2015-9-11
2056,9667134491,1000000,پرداخت شارژ ساختمان,2015-10-18
2057,9667134491,90000000,پرداخت شارژ ساختمان,2015-11-13
2058,9667134491,500000,پرداخت شارژ ساختمان,2015-12-12
2059,9667134491,400000,پرداخت شارژ ساختمان,2016-1-14
2060,9667134491,50000000,پرداخت شارژ ساختمان,2016-2-10
2061,9667134491,900000,پرداخت شارژ ساختمان,2016-3-12
2062,9667134491,80000000,پرداخت شارژ ساختمان,2016-4-18
2063,9667134491,1000000,پرداخت شارژ ساختمان,2016-5-19
2064,9667134491,400000,پرداخت شارژ ساختمان,2016-6-12
2065,9667134491,6000000,پرداخت شارژ ساختمان,2016-7-12
2066,9667134491,500000,پرداخت شارژ ساختمان,2016-8-11
2067,9667134491,30000000,پرداخت شارژ ساختمان,2016-9-14
2068,9667134491,500000,پرداخت شارژ ساختمان,2016-10-12
2069,9667134491,200000,پرداخت شارژ ساختمان,2016-11-20
2070,9667134491,6000000,پرداخت شارژ ساختمان,2016-12-11
2071,9667134491,50000000,پرداخت شارژ ساختمان,2017-1-20
2072,9667134491,8000000,پرداخت شارژ ساختمان,2017-2-12
2073,9667134491,6000000,پرداخت شارژ ساختمان,2017-3-11
2074,9667134491,3000000,پرداخت شارژ ساختمان,2017-4-18
2075,9667134491,200000,پرداخت شارژ ساختمان,2017-5-20
2076,9667134491,3000000,پرداخت شارژ ساختمان,2017-6-18
2077,9667134491,900000,پرداخت شارژ ساختمان,2017-7-20
2078,9667134491,2000000,پرداخت شارژ ساختمان,2017-8-17
2079,9667134491,40000000,پرداخت شارژ ساختمان,2017-9-14
2080,9667134491,700000,پرداخت شارژ ساختمان,2017-10-17
2081,9667134491,30000000,پرداخت شارژ ساختمان,2017-11-19
2082,9667134491,2000000,پرداخت شارژ ساختمان,2017-12-11
2083,9667134491,400000,پرداخت شارژ ساختمان,2018-1-20
2084,9667134491,600000,پرداخت شارژ ساختمان,2018-2-14
2085,9667134491,8000000,پرداخت شارژ ساختمان,2018-3-19
2086,9667134491,90000000,پرداخت شارژ ساختمان,2018-4-14
2087,9667134491,40000000,پرداخت شارژ ساختمان,2018-5-18
2088,9667134491,90000000,پرداخت شارژ ساختمان,2018-6-17
2089,9667134491,60000000,پرداخت شارژ ساختمان,2018-7-14
2090,9667134491,700000,پرداخت شارژ ساختمان,2018-8-20
2091,9667134491,500000,پرداخت شارژ ساختمان,2018-9-18
2092,9667134491,500000,پرداخت شارژ ساختمان,2018-10-20
2093,9667134491,20000000,پرداخت شارژ ساختمان,2018-11-11
2094,9667134491,40000000,پرداخت شارژ ساختمان,2018-12-16
2095,9667134491,300000,پرداخت شارژ ساختمان,2019-1-12
2096,9667134491,900000,پرداخت شارژ ساختمان,2019-2-12
2097,9667134491,40000000,پرداخت شارژ ساختمان,2019-3-12
2098,9667134491,1000000,پرداخت شارژ ساختمان,2019-4-20
2099,9667134491,60000000,پرداخت شارژ ساختمان,2019-5-13
2100,9667134491,5000000,پرداخت شارژ ساختمان,2019-6-16
2101,9667134491,1000000,پرداخت شارژ ساختمان,2019-7-15
2102,9667134491,4000000,پرداخت شارژ ساختمان,2019-8-12
2103,9667134491,300000,پرداخت شارژ ساختمان,2019-9-17
2104,9667134491,80000000,پرداخت شارژ ساختمان,2019-10-11
